id,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,location,:@computed_region_awaf_s7ux,:@computed_region_6mkv_f3dw,:@computed_region_vrxf_vc4k,:@computed_region_bdys_3d7i,:@computed_region_43wa_7qmu,:@computed_region_rpca_8um6,:@computed_region_d9mm_jgwp,:@computed_region_d3ds_rm58,:@computed_region_8hcu_yrd4
14260274,JK331463,2026-07-12T00:00:00.000,037XX N TRIPP AVE,0760,BURGLARY,BURGLARY FROM MOTOR VEHICLE,STREET,False,False,1731,017,30,16,06,1147337,1924420,2026,2026-07-19T15:52:54.000,41.948572369,-87.733819379,"{'latitude': '41.948572369', 'longitude': '-87.733819379', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",25,22618,16,327,50,21,1,25,30
14260491,JK331656,2026-07-12T00:00:00.000,103XX S DOTY AVE E,0930,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,OTHER (SPECIFY),False,False,0434,004,10,51,07,1189757,1836996,2026,2026-07-19T15:52:54.000,41.707756212,-87.580708771,"{'latitude': '41.707756212', 'longitude': '-87.580708771', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",47,21202,48,174,47,25,19,255,6
14260921,JK331653,2026-07-12T00:00:00.000,019XX W FOSTER AVE,0820,THEFT,$500 AND UNDER,OTHER (SPECIFY),False,False,2012,020,40,4,06,1162778,1934554,2026,2026-07-19T15:52:54.000,41.976070128,-87.676775697,"{'latitude': '41.976070128', 'longitude': '-87.676775697', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",46,22616,6,664,24,15,2,55,40
14261431,JK332753,2026-07-12T00:00:00.000,005XX E 67TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,0321,003,6,42,07,1180905,1860705,2026,2026-07-19T15:52:54.000,41.773024176,-87.612397412,"{'latitude': '41.773024176', 'longitude': '-87.612397412', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",53,22260,9,332,4,60,18,206,20
14261793,JK333375,2026-07-12T00:00:00.000,065XX S ROCKWELL ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,0832,008,16,66,07,1160169,1861090,2026,2026-07-19T15:52:54.000,41.774532523,-87.688399951,"{'latitude': '41.774532523', 'longitude': '-87.688399951', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",44,21867,64,382,31,58,13,207,16
14264048,JK336164,2026-07-12T00:00:00.000,012XX E 54TH ST,0810,THEFT,OVER $500,APARTMENT,False,True,0234,002,5,41,06,1185289,1869842,2026,2026-07-19T15:52:54.000,41.797994898,-87.596039755,"{'latitude': '41.797994898', 'longitude': '-87.596039755', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1,21192,8,499,33,10,24,122,3
14269613,JK339310,2026-07-12T00:00:00.000,055XX W RICE ST,1751,OFFENSE INVOLVING CHILDREN,CRIMINAL SEXUAL ABUSE BY FAMILY MEMBER,RESIDENCE,False,True,1524,015,37,25,17,1139214,1905124,2026,2026-07-23T16:07:48.000,41.895774058,-87.76414916,"{'latitude': '41.895774058', 'longitude': '-87.76414916', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4,4299,26,562,45,5,25,67,37
29246,JK329744,2026-07-11T23:59:00.000,016XX N WASHTENAW AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,1421,014,26,24,01A,1158119,1910785,2026,2026-07-19T15:52:54.000,41.91094317,-87.694560043,"{'latitude': '41.91094317', 'longitude': '-87.694560043', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24,22535,25,299,41,1,7,171,26
14258914,JK329779,2026-07-11T23:45:00.000,057XX N BROADWAY,502P,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,GAS STATION,False,False,2022,020,48,77,26,1167278,1938038,2026,2026-07-19T15:52:54.000,41.985534487,-87.660126814,"{'latitude': '41.985534487', 'longitude': '-87.660126814', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",40,4451,76,144,16,14,2,42,48
14259247,JK330193,2026-07-11T23:45:00.000,057XX S MARYLAND AVE,0820,THEFT,$500 AND UNDER,HOSPITAL BUILDING / GROUNDS,False,False,0235,002,5,41,06,1182884,1867166,2026,2026-07-19T15:52:54.000,41.790707994,-87.604942346,"{'latitude': '41.790707994', 'longitude': '-87.604942346', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",32,22260,8,154,33,60,24,132,3
14261336,JK332713,2026-07-11T23:42:00.000,006XX W 107TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,2233,022,21,49,07,1173733,1833917,2026,2026-07-19T15:52:54.000,41.699676317,-87.6394797,"{'latitude': '41.699676317', 'longitude': '-87.6394797', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",45,21861,45,525,22,19,9,258,21
14258900,JK329804,2026-07-11T23:39:00.000,023XX S KENNETH AVE,2025,NARCOTICS,POSSESS - HALLUCINOGENS,STREET,True,False,1013,010,22,29,18,1147122,1888078,2026,2026-07-19T15:52:54.000,41.848850157,-87.735540507,"{'latitude': '41.848850157', 'longitude': '-87.735540507', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14,21569,30,125,28,57,21,161,22
14259251,JK330146,2026-07-11T23:35:00.000,016XX N MOBILE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,2513,025,29,25,07,1133951,1910190,2026,2026-07-19T15:52:54.000,41.909769995,-87.783360046,"{'latitude': '41.909769995', 'longitude': '-87.783360046', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",52,22615,26,597,7,2,6,196,29
14258926,JK329778,2026-07-11T23:30:00.000,029XX N SEELEY AVE,0460,BATTERY,SIMPLE,RESIDENCE - YARD (FRONT / BACK),False,True,1931,019,32,5,08B,1162173,1919520,2026,2026-07-19T15:52:54.000,41.934828775,-87.679422371,"{'latitude': '41.934828775', 'longitude': '-87.679422371', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24,21538,46,616,40,39,5,172,32
14259522,JK330609,2026-07-11T23:30:00.000,035XX N KILBOURN AVE,0520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,PARK PROPERTY,False,False,1731,017,30,16,04A,1145756,1923057,2026,2026-07-19T15:52:54.000,41.944862379,-87.739665593,"{'latitude': '41.944862379', 'longitude': '-87.739665593', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",27,22618,16,328,21,21,1,25,30
14260686,JK332078,2026-07-11T23:30:00.000,051XX S LAWNDALE AVE,0710,THEFT,THEFT FROM MOTOR VEHICLE,STREET,False,False,0822,008,23,62,06,1152577,1870230,2026,2026-07-19T15:52:54.000,41.799766926,-87.71599067,"{'latitude': '41.799766926', 'longitude': '-87.71599067', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",35,22248,60,792,6,56,13,129,23
14259020,JK329773,2026-07-11T23:26:00.000,073XX S LAFAYETTE AVE,5000,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,SIDEWALK,False,False,0731,007,6,69,26,1177103,1856239,2026,2026-07-19T15:52:54.000,41.76085559,-87.626469027,"{'latitude': '41.76085559', 'longitude': '-87.626469027', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",31,21559,67,494,32,11,17,210,4
14258954,JK329766,2026-07-11T23:23:00.000,052XX W MONTANA ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,True,True,2515,025,31,19,08B,1141083,1915804,2026,2026-07-19T15:52:54.000,41.925046947,-87.757021081,"{'latitude': '41.925046947', 'longitude': '-87.757021081', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",7,22615,19,80,17,2,6,133,31
14258933,JK329800,2026-07-11T23:22:00.000,007XX W 54TH PL,0460,BATTERY,SIMPLE,APARTMENT,False,False,0935,009,16,61,08B,1172292,1868732,2026,2026-07-19T15:52:54.000,41.795244958,-87.643734366,"{'latitude': '41.795244958', 'longitude': '-87.643734366', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12,14924,59,84,4,37,23,117,16
14258919,JK329781,2026-07-11T23:18:00.000,007XX W 54TH PL,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,0935,009,16,61,14,1172286,1868731,2026,2026-07-19T15:52:54.000,41.795242346,-87.643756398,"{'latitude': '41.795242346', 'longitude': '-87.643756398', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12,14924,59,84,4,37,23,117,16
14266960,JK334489,2026-07-11T23:17:00.000,063XX N CLARK ST,3730,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING JUSTICE,STREET,False,False,2433,024,40,77,24,1164443,1942368,2026,2026-07-22T15:42:16.000,41.997476803,-87.670430447,"{'latitude': '41.997476803', 'longitude': '-87.670430447', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",46,4451,76,536,24,14,11,50,40
14262121,JK333410,2026-07-11T23:16:00.000,004XX N CLARK ST,2250,LIQUOR LAW VIOLATION,LIQUOR LICENSE VIOLATION,BAR OR TAVERN,True,False,1831,018,42,8,22,1175464,1903149,2026,2026-07-19T15:52:54.000,41.889617465,-87.631070692,"{'latitude': '41.889617465', 'longitude': '-87.631070692', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",22,4446,37,670,36,55,14,73,42
14259170,JK330089,2026-07-11T23:15:00.000,061XX S WOLCOTT AVE,0760,BURGLARY,BURGLARY FROM MOTOR VEHICLE,STREET,False,False,0714,007,15,67,06,1164741,1863962,2026,2026-07-19T15:52:54.000,41.782318359,-87.671558668,"{'latitude': '41.782318359', 'longitude': '-87.671558668', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",44,22257,65,275,3,23,17,164,15
14259841,JK329760,2026-07-11T23:10:00.000,016XX W 51ST ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,0932,009,16,61,08B,1166299,1870895,2026,2026-07-19T15:52:54.000,41.801310307,-87.665649186,"{'latitude': '41.801310307', 'longitude': '-87.665649186', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",19,14924,59,740,4,37,23,119,20
14259005,JK329746,2026-07-11T23:09:00.000,009XX N LOREL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,1524,015,37,25,08B,1140500,1905843,2026,2026-07-19T15:52:54.000,41.897723572,-87.759408233,"{'latitude': '41.897723572', 'longitude': '-87.759408233', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4,4299,26,562,45,5,25,67,37
14258891,JK329768,2026-07-11T23:08:00.000,045XX S PAULINA ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,ALLEY,True,True,0924,009,15,61,08B,1165769,1874578,2026,2026-07-19T15:52:54.000,41.811428166,-87.66748825,"{'latitude': '41.811428166', 'longitude': '-87.66748825', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12,14924,59,738,3,37,23,108,15
14258880,JK329753,2026-07-11T23:07:00.000,062XX S CALUMET AVE,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,True,False,0311,003,20,40,24,1179568,1863731,2026,2026-07-19T15:52:54.000,41.781358475,-87.617206101,"{'latitude': '41.781358475', 'longitude': '-87.617206101', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",53,22260,7,404,4,60,18,251,20
14258883,JK329745,2026-07-11T23:00:00.000,0000X W HUBBARD ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,True,True,1831,018,42,8,08B,1176165,1903315,2026,2026-07-19T15:52:54.000,41.890057206,-87.628491342,"{'latitude': '41.890057206', 'longitude': '-87.628491342', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",22,4446,37,669,36,55,14,73,42
14258910,JK329785,2026-07-11T23:00:00.000,044XX W MADISON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,False,True,1113,011,28,26,08B,1146817,1899646,2026,2026-07-19T15:52:54.000,41.880600004,-87.736364671,"{'latitude': '41.880600004', 'longitude': '-87.736364671', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11,21572,27,716,23,30,16,90,28
14258971,JK329882,2026-07-11T23:00:00.000,033XX W CHICAGO AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1121,011,27,23,08B,1153785,1905130,2026,2026-07-19T15:52:54.000,41.895512795,-87.710632506,"{'latitude': '41.895512795', 'longitude': '-87.710632506', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",41,21572,24,177,46,30,16,65,27
14259000,JK329765,2026-07-11T23:00:00.000,062XX S MOZART ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,0823,008,15,66,08B,1158451,1863144,2026,2026-07-19T15:52:54.000,41.780204177,-87.694641976,"{'latitude': '41.780204177', 'longitude': '-87.694641976', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",44,21867,64,182,2,58,13,276,15
14259183,JK330156,2026-07-11T23:00:00.000,032XX W CORTEZ ST,0820,THEFT,$500 AND UNDER,RESIDENCE - YARD (FRONT / BACK),False,False,1121,011,26,23,06,1154536,1906816,2026,2026-07-19T15:52:54.000,41.900124346,-87.7078291,"{'latitude': '41.900124346', 'longitude': '-87.7078291', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10,4299,24,150,49,5,16,65,26
14259341,JK330147,2026-07-11T23:00:00.000,074XX S CONSTANCE AVE,0760,BURGLARY,BURGLARY FROM MOTOR VEHICLE,VEHICLE NON-COMMERCIAL,False,False,0324,003,8,43,06,1189661,1855996,2026,2026-07-19T15:52:54.000,41.75989639,-87.580451684,"{'latitude': '41.75989639', 'longitude': '-87.580451684', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,22538,39,419,35,24,18,217,10
14259374,JK330307,2026-07-11T23:00:00.000,031XX N KNOX AVE,0760,BURGLARY,BURGLARY FROM MOTOR VEHICLE,STREET,False,False,2521,025,31,19,06,1144813,1920513,2026,2026-07-19T15:52:54.000,41.937899282,-87.743196092,"{'latitude': '41.937899282', 'longitude': '-87.743196092', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",7,22618,19,460,17,21,6,176,31
14259408,JK330309,2026-07-11T23:00:00.000,066XX S JEFFERY DR,0820,THEFT,$500 AND UNDER,STREET,False,False,0331,003,5,42,06,1190830,1861281,2026,2026-07-19T15:52:54.000,41.774370697,-87.575996824,"{'latitude': '41.774370697', 'longitude': '-87.575996824', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",32,22538,9,134,33,24,18,262,3
14259488,JK330598,2026-07-11T23:00:00.000,069XX S TALMAN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,0831,008,17,66,07,1159907,1858506,2026,2026-07-19T15:52:54.000,41.767447042,-87.689431324,"{'latitude': '41.767447042', 'longitude': '-87.689431324', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",6,21867,64,383,31,58,13,208,17
14260152,JK331238,2026-07-11T23:00:00.000,070XX S PAULINA ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,False,True,0735,007,17,67,26,1166229,1857975,2026,2026-07-19T15:52:54.000,41.765857696,-87.666273489,"{'latitude': '41.765857696', 'longitude': '-87.666273489', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17,22257,65,283,31,23,17,7,17
14260417,JK331565,2026-07-11T23:00:00.000,035XX N KILBOURN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARK PROPERTY,False,False,1731,017,30,16,07,1145756,1923057,2026,2026-07-19T15:52:54.000,41.944862379,-87.739665593,"{'latitude': '41.944862379', 'longitude': '-87.739665593', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",27,22618,16,328,21,21,1,25,30
14263119,JK334894,2026-07-11T23:00:00.000,062XX S MENARD AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,ALLEY,False,False,0812,008,13,64,07,1138814,1862572,2026,2026-07-19T15:52:54.000,41.779012193,-87.766649374,"{'latitude': '41.779012193', 'longitude': '-87.766649374', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",23,22268,62,265,15,7,13,272,13
14265178,JK337453,2026-07-11T23:00:00.000,023XX N MILWAUKEE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,BAR OR TAVERN,False,True,1414,014,1,22,08B,1156766,1915591,2026,2026-07-19T15:52:54.000,41.924158759,-87.699399996,"{'latitude': '41.924158759', 'longitude': '-87.699399996', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",15,22535,23,322,41,1,7,182,1
14258904,JK329784,2026-07-11T22:59:00.000,019XX S AVERS AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,True,True,1014,010,24,29,26,1151050,1890065,2026,2026-07-19T15:52:54.000,41.85422679,-87.721072268,"{'latitude': '41.85422679', 'longitude': '-87.721072268', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",36,21569,30,752,14,57,21,156,24
14258930,JK329750,2026-07-11T22:50:00.000,027XX W FOSTER AVE,0484,BATTERY,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",HOSPITAL BUILDING / GROUNDS,False,False,2031,020,40,4,08B,1157125,1934423,2026,2026-07-19T15:52:54.000,41.975827666,-87.697567585,"{'latitude': '41.975827666', 'longitude': '-87.697567585', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",46,21849,6,28,24,20,2,61,40
14259026,JK329772,2026-07-11T22:44:00.000,003XX E 35TH ST,0580,STALKING,SIMPLE,RESTAURANT,False,True,0211,002,4,35,08A,1178900,1881847,2026,2026-07-19T15:52:54.000,41.831085608,-87.619103181,"{'latitude': '41.831085608', 'longitude': '-87.619103181', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",48,4301,1,190,10,40,24,169,9
14261772,JK333302,2026-07-11T22:44:00.000,068XX S CORNELL AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,False,True,0332,003,5,43,26,1188384,1859893,2026,2026-07-19T15:52:54.000,41.770620668,-87.58500756,"{'latitude': '41.770620668', 'longitude': '-87.58500756', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",32,22538,39,381,33,24,18,212,3
14259708,JK330578,2026-07-11T22:40:00.000,078XX W BERWYN AVE,0460,BATTERY,SIMPLE,SIDEWALK,False,False,1613,016,41,10,08B,1123091,1934241,2026,2026-07-19T15:52:54.000,41.975953135,-87.82272975,"{'latitude': '41.975953135', 'longitude': '-87.82272975', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34,4448,36,735,29,31,12,49,41
14258897,JK329748,2026-07-11T22:35:00.000,017XX W HOWARD ST,0460,BATTERY,SIMPLE,SIDEWALK,False,False,2422,024,49,1,08B,1163248,1950347,2026,2026-07-19T15:52:54.000,42.019396661,-87.67460054,"{'latitude': '42.019396661', 'longitude': '-87.67460054', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,26609,,489,,,,,
14258903,JK329723,2026-07-11T22:30:00.000,057XX S LOOP DR,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,PARK PROPERTY,True,False,0233,002,20,40,15,1180385,1867181,2026,2026-07-19T15:52:54.000,41.790806889,-87.614105019,"{'latitude': '41.790806889', 'longitude': '-87.614105019', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",53,22260,7,401,4,60,24,124,20
14260885,JK331682,2026-07-11T22:30:00.000,0000X W JACKSON BLVD,0860,THEFT,RETAIL THEFT,CONVENIENCE STORE,False,False,0113,001,34,32,06,1176282,1898987,2026,2026-07-19T15:52:54.000,41.878178295,-87.628192271,"{'latitude': '41.878178295', 'longitude': '-87.628192271', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",22,14912,38,92,36,29,22,126,34
14259143,JK330023,2026-07-11T22:26:00.000,111XX S STATE LINE RD,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,0433,004,10,52,07,1205114,1831789,2026,2026-07-19T15:52:54.000,41.693085718,-87.524651359,"{'latitude': '41.693085718', 'longitude': '-87.524651359', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",47,21642,49,552,47,25,19,259,6
14258993,JK329751,2026-07-11T22:24:00.000,002XX W 104TH ST,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,SCHOOL - PUBLIC BUILDING,False,False,0512,005,21,49,26,1176490,1835977,2026,2026-07-19T15:52:54.000,41.705267858,-87.629323117,"{'latitude': '41.705267858', 'longitude': '-87.629323117', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",45,21861,45,524,22,19,10,256,21
14259017,JK329919,2026-07-11T22:21:00.000,013XX W 81ST ST,1310,CRIMINAL DAMAGE,TO PROPERTY,OTHER (SPECIFY),False,False,0612,006,17,71,14,1168867,1851054,2026,2026-07-19T15:52:54.000,41.746809001,-87.656803805,"{'latitude': '41.746809001', 'longitude': '-87.656803805', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",18,21554,70,575,13,59,20,233,17
